"","Type","Flora","Batch"
"27310","HM20","S",107
"27510","HM20","S",107
"27610","HM20","S",107
"27710","HM20","S",107
"27810","HM20","S",107
"2791","HM20","S",107
"28010","HM20","S",107
"28110","HM20","S",107
"28210","HM20","S",107
"28310","HM20","S",107
"28410","HM20","S",107
"28510","HM20","S",107
"28610","HM20","S",107
"28710","HM20","S",107
"28810","HM20","S",107
"28910","HM20","S",107
"29010","HM20","S",107
"29110","HM20","S",107
"29210","HM20","S",107
"29310","HM20","S",107
"29410","HM20","S",107
"29510","HM20","S",107
"29610","HM20","S",108
"297","HM20","S",108
"29810","HM20","S",108
"29910","HM20","S",108
"30010","HM20","S",108
"30110","HM20","S",108
"30210","HM20","S",108
"30310","HM20","S",108
"30410","HM20","S",108
"30510","HM20","S",108
"30610","HM20","S",108
"30710","HM20","S",108
"30810","HM20","S",108
"30910","HM20","S",108
"31010","HM20","S",108
"31110","HM20","S",108
"31210","HM20","S",108
"3133","HM20","S",108
"31410","HM20","S",108
"31510","HM20","S",108
"31810","HM20","S",109
"319","HM20","S",109
"320","HM20","S",109
"32110","HM20","S",109
"32210","HM20","S",109
"32310","HM20","S",109
"32410","HM20","S",109
"32510","HM20","S",109
"32610","HM20","S",109
"32710","HM20","S",109
"3281","HM20","S",109
"3294","HM20","S",109
"3306","HM20","S",109
"33110","HM20","S",109
"33210","HM20","S",109
"33310","HM20","S",109
"33410","HM20","S",109
"33510","HM20","S",109
"3365","HM20","S",109
"33710","HM20","S",109
"33810","HM20","S",109
"33910","HM20","S",109
"3405","HM20","S",109
"36310","HM20","S",110
"36410","HM20","S",110
"3655","HM20","S",110
"3664","HM20","S",110
"36710","HM20","S",110
"3691","HM20","S",110
"37010","HM20","S",110
"37110","HM20","S",110
"37210","HM20","S",110
"3732","HM20","S",110
"3746","HM20","S",110
"3752","HM20","S",110
"37610","HM20","S",110
"37710","HM20","S",110
"37810","HM20","S",110
"37910","HM20","S",110
"380","HM20","S",110
"381","HM20","S",110
"38210","HM20","S",111
"383","HM20","S",111
"38410","HM20","S",111
"38510","HM20","S",111
"3864","HM20","S",111
"3871","HM20","S",111
"38810","HM20","S",111
"38910","HM20","S",111
"39010","HM20","S",111
"391","HM20","S",111
"39210","HM20","S",111
"3932","HM20","S",111
"39410","HM20","S",111
"3963","HM20","S",111
"39710","HM20","S",111
"39810","HM20","S",111
"39910","HM20","S",111
"4002","HM20","S",111
"40110","HM20","S",111
"40210","HM20","S",111
"40310","HM20","S",111
"40410","HM20","S",111
"40510","HM20","S",111
"40610","HM20","S",111
"40710","HM20","S",111
"40810","HM20","S",111
"4091","HM20","S",112
"41010","HM20","S",112
"41110","HM20","S",112
"41210","HM20","S",112
"41310","HM20","S",112
"41410","HM20","S",112
"41510","HM20","S",112
"41610","HM20","S",112
"41710","HM20","S",112
"41810","HM20","S",112
"41910","HM20","S",112
"42010","HM20","S",112
"42110","HM20","S",112
"42210","HM20","S",112
"42310","HM20","S",112
"42410","HM20","S",112
"42510","HM20","S",112
"42610","HM20","S",112
"42710","HM20","S",112
"42810","HM20","S",112
"42910","HM20","S",112
"4301","HM20","S",112
"4311","HM20","S",112
"4321","HM20","S",112
"433","HM20","S",113
"4341","HM20","S",113
"435","HM20","S",113
"4361","HM20","S",113
"4371","HM20","S",113
"4381","HM20","S",113
"4391","HM20","S",113
"4401","HM20","S",113
"441","HM20","S",113
"4421","HM20","S",113
"4431","HM20","S",113
"4441","HM20","S",113
"4451","HM20","S",113
"4461","HM20","S",113
"4471","HM20","S",113
"4481","HM20","S",113
"4491","HM20","S",113
"4501","HM20","S",113
"4511","HM20","S",113
"4521","HM20","S",113
"4531","HM20","S",113
"4541","HM20","S",113
"4551","HM20","S",113
"4561","HM20","S",113
"4571","HM20","S",113
"4581","HM20","S",113
"4591","HM20","S",113
"4601","HM20","S",113
"461","HM20","S",113
"4621","HM20","S",113
"4631","HM20","S",114
"4641","HM20","S",114
"4651","HM20","S",114
"4661","HM20","S",114
"4671","HM20","S",114
"4681","HM20","S",114
"4691","HM20","S",114
"4701","HM20","S",114
"4711","HM20","S",114
"472","HM20","S",114
"4731","HM20","S",114
"4741","HM20","S",114
"4751","HM20","S",114
"4761","HM20","S",114
"4771","HM20","S",114
"4781","HM20","S",114
"4791","HM20","S",114
"4801","HM20","S",114
"4811","HM20","S",114
"4821","HM20","S",114
"4831","HM20","S",114
"4841","HM20","S",114
"4851","HM20","S",114
"4861","HM20","S",114
"4871","HM20","S",114
"4881","HM20","S",114
"4891","HM20","S",114
"4901","HM20","S",114
"4911","HM20","S",114
"492","HM20","S",114
"4931","HM20","S",114
"4941","HM20","S",115
"4951","HM20","S",115
"4961","HM20","S",115
"4971","HM20","S",115
"498","HM20","S",115
"4991","HM20","S",115
"5001","HM20","S",115
"5011","HM20","S",115
"5021","HM20","S",115
"5031","HM20","S",115
"5041","HM20","S",115
"5051","HM20","S",115
"5061","HM20","S",115
"5071","HM20","S",115
"5081","HM20","S",115
"5091","HM20","S",115
"5101","HM20","S",115
"5111","HM20","S",115
"5121","HM20","S",115
"5131","HM20","S",115
"5141","HM20","S",115
"5151","HM20","S",115
"5161","HM20","S",115
"5181","HM20","S",115
"5191","HM20","S",115
"5201","HM20","S",115
"5211","HM20","S",115
"5221","HM20","S",115
"5231","HM20","S",116
"5241","HM20","S",116
"5261","HM20","S",116
"5271","HM20","S",116
"5281","HM20","S",116
"5291","HM20","S",116
"5301","HM20","S",116
"5311","HM20","S",116
"5321","HM20","S",116
"5331","HM20","S",116
"5341","HM20","S",116
"5351","HM20","S",116
"5361","HM20","S",116
"5371","HM20","S",116
"5381","HM20","S",116
"5391","HM20","S",116
"5401","HM20","S",116
"5411","HM20","S",116
"5421","HM20","S",116
"5431","HM20","S",116
"5441","HM20","S",116
"5451","HM20","S",116
"5461","HM20","S",116
"5471","HM20","S",116
"5481","HM20","S",116
"5491","HM20","S",116
"5501","HM20","S",116
"5511","HM20","S",116
"5521","HM20","S",117
"5531","HM20","S",117
"5541","HM20","S",117
"5551","HM20","S",117
"5561","HM20","S",117
"5571","HM20","S",117
"5581","HM20","S",117
"5591","HM20","S",117
"5601","HM20","S",117
"5611","HM20","S",117
"5621","HM20","S",117
"5631","HM20","S",117
"5641","HM20","S",117
"5651","HM20","S",117
"5661","HM20","S",117
"5671","HM20","S",117
"5681","HM20","S",117
"5691","HM20","S",117
"5701","HM20","S",117
"5711","HM20","S",117
"5721","HM20","S",117
"5731","HM20","S",117
"5741","HM20","S",117
"5751","HM20","S",117
"5761","HM20","S",117
"5771","HM20","S",117
"5781","HM20","S",117
"5791","HM20","S",118
"5801","HM20","S",118
"5811","HM20","S",118
"5821","HM20","S",118
"5831","HM20","S",118
"5851","HM20","S",118
"5861","HM20","S",118
"5871","HM20","S",118
"5881","HM20","S",118
"5891","HM20","S",118
"5901","HM20","S",118
"5911","HM20","S",118
"5921","HM20","S",118
"5931","HM20","S",118
"5941","HM20","S",118
"5951","HM20","S",118
"5961","HM20","S",118
"5971","HM20","S",118
"5981","HM20","S",118
"5991","HM20","S",118
"6001","HM20","S",118
"6011","HM20","S",119
"6021","HM20","S",119
"6041","HM20","S",119
"6051","HM20","S",119
"6061","HM20","S",119
"6071","HM20","S",119
"6081","HM20","S",119
"6091","HM20","S",119
"6101","HM20","S",119
"6111","HM20","S",119
"6121","HM20","S",119
"6131","HM20","S",119
"6141","HM20","S",119
"6151","HM20","S",119
"6161","HM20","S",119
"6171","HM20","S",119
"6181","HM20","S",119
"6191","HM20","S",119
"6201","HM20","S",119
"6211","HM20","S",119
"6221","HM20","S",119
"6241","HM20","S",119
"6251","HM20","S",119
"626","HM20","S",119
"6271","HM20","S",119
"628","HM20","S",119
"6291","HM20","S",119
"6301","HM20","S",119
"6311","HM20","S",119
"6321","HM20","S",119
"6331","HM20","S",119
"6621","HM20","S",120
"6631","HM20","S",120
"6641","HM20","S",120
"6651","HM20","S",120
"6661","HM20","S",120
"6671","HM20","S",120
"6681","HM20","S",120
"6691","HM20","S",120
"6701","HM20","S",120
"6711","HM20","S",120
"6731","HM20","S",120
"674","HM20","S",120
"6751","HM20","S",120
"6761","HM20","S",120
"6771","HM20","S",120
"6781","HM20","S",120
"6791","HM20","S",120
"6801","HM20","S",120
"6811","HM20","S",120
"6821","HM20","S",120
"6831","HM20","S",121
"6841","HM20","S",121
"6851","HM20","S",121
"6861","HM20","S",121
"6871","HM20","S",121
"6881","HM20","S",121
"6891","HM20","S",121
"6901","HM20","S",121
"6911","HM20","S",121
"6921","HM20","S",121
"6931","HM20","S",121
"6941","HM20","S",121
"6951","HM20","S",121
"696","HM20","S",121
"697","HM20","S",121
"698","HM20","S",121
"699","HM20","S",121
"700","HM20","S",121
"701","HM20","S",121
"702","HM20","S",121
"703","HM20","S",121
"704","HM20","S",121
"705","HM20","S",121
"706","HM20","S",121
"707","HM20","S",121
"708","HM20","S",121
"709","HM20","S",121
"710","HM20","S",121
"711","HM20","S",121
"713","HM20","S",122
"714","HM20","S",122
"715","HM20","S",122
"716","HM20","S",122
"717","HM20","S",122
"719","HM20","S",122
"720","HM20","S",122
"722","HM20","S",122
"723","HM20","S",122
"724","HM20","S",122
"725","HM20","S",122
"727","HM20","S",122
"729","HM20","S",122
"731","HM20","S",122
"732","HM20","S",122
"733","HM20","S",122
"734","HM20","S",122
"735","HM20","S",122
"736","HM20","S",123
"737","HM20","S",123
"738","HM20","S",123
"739","HM20","S",123
"740","HM20","S",123
"741","HM20","S",123
"742","HM20","S",123
"743","HM20","S",123
"744","HM20","S",123
"745","HM20","S",123
"746","HM20","S",123
"747","HM20","S",123
"748","HM20","S",123
"749","HM20","S",123
"750","HM20","S",123
"751","HM20","S",123
"752","HM20","S",123
"753","HM20","S",123
"754","HM20","S",123
"755","HM20","S",123
"757","HM20","S",123
"758","HM20","S",123
"759","HM20","S",123
"760","HM20","S",123
"761","HM20","S",123
"762","HM20","S",123
"763","HM20","S",123
"764","HM20","S",123
"765","HM20","S",123
"766","HM20","S",124
"767","HM20","S",124
"768","HM20","S",124
"769","HM20","S",124
"770","HM20","S",124
"771","HM20","S",124
"772","HM20","S",124
"773","HM20","S",124
"774","HM20","S",124
"775","HM20","S",124
"776","HM20","S",124
"777","HM20","S",124
"778","HM20","S",124
"779","HM20","S",124
"780","HM20","S",124
"781","HM20","S",124
"782","HM20","S",124
"783","HM20","S",124
"784","HM20","S",124
"785","HM20","S",124
"786","HM20","S",124
"787","HM20","S",124
"788","HM20","S",124
"789","HM20","S",124
"790","HM20","S",124
"792","HM20","S",124
"793","HM20","S",124
"794","HM20","S",124
"795","HM20","S",124
"796","HM20","S",124
"797","HM20","S",125
"798","HM20","S",125
"799","HM20","S",125
"800","HM20","S",125
"801","HM20","S",125
"802","HM20","S",125
"803","HM20","S",125
"804","HM20","S",125
"805","HM20","S",125
"806","HM20","S",125
"807","HM20","S",125
"808","HM20","S",125
"809","HM20","S",125
"810","HM20","S",125
"811","HM20","S",125
"812","HM20","S",125
"813","HM20","S",125
"815","HM20","S",125
"816","HM20","S",125
"817","HM20","S",125
"818","HM20","S",125
"819","HM20","S",125
"820","HM20","S",125
"822","HM20","S",126
"823","HM20","S",126
"824","HM20","S",126
"825","HM20","S",126
"826","HM20","S",126
"827","HM20","S",126
"828","HM20","S",126
"830","HM20","S",126
"831","HM20","S",126
"832","HM20","S",126
"833","HM20","S",126
"834","HM20","S",126
"835","HM20","S",126
"836","HM20","S",126
"837","HM20","S",126
"838","HM20","S",126
"839","HM20","S",126
"840","HM20","S",126
"841","HM20","S",126
"842","HM20","S",127
"844","HM20","S",127
"845","HM20","S",127
"846","HM20","S",127
"847","HM20","S",127
"848","HM20","S",127
"849","HM20","S",127
"850","HM20","S",127
"851","HM20","S",127
"852","HM20","S",127
"853","HM20","S",127
"854","HM20","S",127
"855","HM20","S",127
"856","HM20","S",127
"857","HM20","S",127
"858","HM20","S",127
"859","HM20","S",127
"860","HM20","S",127
"861","HM20","S",127
"862","HM20","S",127
"863","HM20","S",127
"864","HM20","S",127
"865","HM20","S",127
"866","HM20","S",128
"867","HM20","S",128
"868","HM20","S",128
"869","HM20","S",128
"870","HM20","S",128
"871","HM20","S",128
"872","HM20","S",128
"873","HM20","S",128
"874","HM20","S",128
"875","HM20","S",128
"877","HM20","S",128
"878","HM20","S",128
"879","HM20","S",128
"880","HM20","S",128
"881","HM20","S",128
"882","HM20","S",128
"883","HM20","S",128
"884","HM20","S",128
"885","HM20","S",128
"886","HM20","S",129
"887","HM20","S",129
"888","HM20","S",129
"889","HM20","S",129
"890","HM20","S",129
"891","HM20","S",129
"892","HM20","S",129
"893","HM20","S",129
"894","HM20","S",129
"895","HM20","S",129
"896","HM20","S",129
"897","HM20","S",129
"898","HM20","S",129
"899","HM20","S",129
"900","HM20","S",129
"901","HM20","S",129
"902","HM20","S",129
"903","HM20","S",129
"904","HM20","S",129
"905","HM20","S",129
"906","HM20","S",129
"907","HM20","S",129
"945","HM20","S",130
"946","HM20","S",130
"947","HM20","S",130
"948","HM20","S",130
"949","HM20","S",130
"950","HM20","S",130
"951","HM20","S",130
"952","HM20","S",130
"953","HM20","S",130
"954","HM20","S",130
"955","HM20","S",130
"956","HM20","S",130
"957","HM20","S",130
"958","HM20","S",130
"959","HM20","S",130
"960","HM20","S",130
"961","HM20","S",130
"962","HM20","S",130
"963","HM20","S",130
"964","HM20","S",130
"965","HM20","S",130
"966","HM20","S",130
"967","HM20","S",130
"968","HM20","S",131
"969","HM20","S",131
"970","HM20","S",131
"971","HM20","S",131
"972","HM20","S",131
"973","HM20","S",131
"974","HM20","S",131
"975","HM20","S",131
"976","HM20","S",131
"977","HM20","S",131
"978","HM20","S",131
"979","HM20","S",131
"980","HM20","S",131
"981","HM20","S",131
"982","HM20","S",131
"983","HM20","S",131
"984","HM20","S",131
"985","HM20","S",131
"986","HM20","S",131
"987","HM20","S",131
"988","HM20","S",131
"989","HM20","S",131
"990","HM20","S",132
"991","HM20","S",132
"992","HM20","S",132
"993","HM20","S",132
"994","HM20","S",132
"996","HM20","S",132
"997","HM20","S",132
"998","HM20","S",132
"999","HM20","S",132
"1000","HM20","S",132
"1001","HM20","S",132
"1002","HM20","S",132
"1003","HM20","S",132
"1004","HM20","S",132
"1005","HM20","S",132
"1006","HM20","S",132
"1007","HM20","S",132
"1008","HM20","S",132
"1009","HM20","S",132
"1010","HM20","S",132
"1011","HM20","S",132
"1012","HM20","S",132
"1013","HM20","S",132
"1014","HM20","S",132
"1015","HM20","S",132
"1016","HM20","S",133
"1017","HM20","S",133
"1018","HM20","S",133
"1019","HM20","S",133
"1020","HM20","S",133
"1021","HM20","S",133
"1022","HM20","S",133
"1023","HM20","S",133
"1024","HM20","S",133
"1025","HM20","S",133
"1026","HM20","S",133
"1027","HM20","S",133
"1028","HM20","S",133
"1029","HM20","S",133
"1030","HM20","S",133
"1031","HM20","S",133
"1033","HM20","S",133
"1034","HM20","S",133
"1035","HM20","S",133
"1036","HM20","S",133
"1037","HM20","S",133
"1038","HM20","S",133
"1039","HM20","S",133
"1040","HM20","S",133
"1041","HM20","S",133
"1042","HM20","S",133
"1043","HM20","S",133
"1044","HM20","S",133
"1045","HM20","S",134
"1046","HM20","S",134
"1047","HM20","S",134
"1048","HM20","S",134
"1049","HM20","S",134
"1050","HM20","S",134
"1051","HM20","S",134
"1052","HM20","S",134
"1053","HM20","S",134
"1054","HM20","S",134
"1055","HM20","S",134
"1056","HM20","S",134
"1057","HM20","S",134
"1058","HM20","S",134
"1059","HM20","S",134
"1060","HM20","S",134
"1061","HM20","S",134
"1062","HM20","S",134
"1063","HM20","S",134
"1064","HM20","S",134
"1065","HM20","S",134
"1066","HM20","S",134
"1067","HM20","S",135
"1068","HM20","S",135
"1069","HM20","S",135
"1070","HM20","S",135
"1071","HM20","S",135
"1072","HM20","S",135
"1073","HM20","S",135
"1074","HM20","S",135
"1075","HM20","S",135
"1076","HM20","S",135
"1077","HM20","S",135
"1078","HM20","S",135
"1079","HM20","S",135
"1080","HM20","S",135
"1081","HM20","S",135
"1082","HM20","S",135
"1083","HM20","S",135
"1084","HM20","S",135
"1085","HM20","S",135
"1086","HM20","S",135
"1087","HM20","S",135
"1088","HM20","S",135
"1089","HM20","S",136
"1090","HM20","S",136
"1091","HM20","S",136
"1092","HM20","S",136
"1093","HM20","S",136
"1094","HM20","S",136
"1095","HM20","S",136
"1096","HM20","S",136
"1097","HM20","S",136
"1098","HM20","S",136
"1099","HM20","S",136
"1100","HM20","S",136
"1101","HM20","S",136
"1102","HM20","S",136
"1103","HM20","S",136
"1104","HM20","S",136
"1105","HM20","S",136
"1106","HM20","S",136
"1107","HM20","S",136
"1108","HM20","S",136
"1109","HM20","S",136
"1110","HM20","S",136
"1111","HM20","S",136
"1112","HM20","S",136
"1113","HM20","S",136
"1114","HM20","S",136
"1115","HM20","S",136
"1116","HM20","S",136
"1117","HM20","S",136
"1118","HM20","S",136
"1119","HM20","S",136
"1120","HM20","S",137
"1121","HM20","S",137
"1122","HM20","S",137
"1123","HM20","S",137
"1124","HM20","S",137
"1125","HM20","S",137
"1126","HM20","S",137
"1127","HM20","S",137
"1128","HM20","S",137
"1129","HM20","S",137
"1130","HM20","S",137
"1131","HM20","S",137
"1132","HM20","S",137
"1133","HM20","S",137
"1134","HM20","S",137
"1135","HM20","S",137
"1136","HM20","S",137
"1137","HM20","S",137
"1138","HM20","S",137
"1139","HM20","S",137
"1140","HM20","S",137
"1141","HM20","S",137
"1142","HM20","S",137
"1143","HM20","S",138
"1144","HM20","S",138
"1145","HM20","S",138
"1146","HM20","S",138
"1147","HM20","S",138
"1148","HM20","S",138
"1149","HM20","S",138
"1150","HM20","S",138
"1151","HM20","S",138
"1152","HM20","S",138
"1153","HM20","S",138
"1154","HM20","S",138
"1155","HM20","S",138
"1156","HM20","S",138
"1158","HM20","S",138
"1159","HM20","S",138
"1160","HM20","S",138
"1161","HM20","S",138
"1162","HM20","S",138
"1163","HM20","S",138
"1164","HM20","S",138
"1165","HM20","S",138
"1166","HM20","S",138
"1167","HM20","S",138
"1168","HM20","S",139
"1169","HM20","S",139
"1170","HM20","S",139
"1171","HM20","S",139
"1172","HM20","S",139
"1173","HM20","S",139
"1174","HM20","S",139
"1175","HM20","S",139
"1176","HM20","S",139
"1177","HM20","S",139
"1178","HM20","S",139
"1179","HM20","S",139
"1180","HM20","S",139
"1181","HM20","S",139
"1182","HM20","S",139
"1183","HM20","S",139
"1184","HM20","S",139
"1185","HM20","S",139
"1186","HM20","S",139
"1187","HM20","S",139
"1188","HM20","S",139
"1189","HM20","S",139
"1225","HM20","S",140
"1226","HM20","S",140
"1227","HM20","S",140
"1228","HM20","S",140
"1229","HM20","S",140
"1230","HM20","S",140
"1231","HM20","S",140
"1232","HM20","S",140
"1233","HM20","S",140
"1234","HM20","S",140
"1235","HM20","S",140
"1236","HM20","S",140
"1237","HM20","S",140
"1238","HM20","S",140
"1239","HM20","S",140
"1240","HM20","S",140
"1241","HM20","S",140
"1242","HM20","S",140
"1243","HM20","S",141
"1244","HM20","S",141
"1245","HM20","S",141
"1246","HM20","S",141
"1247","HM20","S",142
"1248","HM20","S",142
"1249","HM20","S",142
"1250","HM20","S",143
"1251","HM20","S",143
"1252","HM20","S",143
"1253","HM20","S",143
"1254","HM20","S",143
"1255","HM20","S",143
"1256","HM20","S",144
"1257","HM20","S",145
"1259","HM20","S",146
"1260","HM20","S",146
"1261","HM20","S",146
"1262","HM20","S",147
"1263","HM20","S",147
"1264","HM20","S",147
"1265","HM20","S",148
"1266","HM20","S",148
"1267","HM20","S",148
"1268","HM20","S",148
"1269","HM20","S",148
"1270","HM20","S",148
"1271","HM20","S",148
"1272","HM20","S",148
"1273","HM20","S",148
"1274","HM20","S",148
"1275","HM20","S",148
"1276","HM20","S",148
"1277","HM20","S",148
"1278","HM20","S",148
"1279","HM20","S",148
"1280","HM20","S",148
"1281","HM20","S",148
"1282","HM20","S",148
"1283","HM20","S",148
"1284","HM20","S",148
"1285","HM20","S",148
"1286","HM20","S",148
"1287","HM20","S",148
"1288","HM20","S",148
"1289","HM20","S",148
"1290","HM20","S",148
"1291","HM20","S",149
"1292","HM20","S",149
"1293","HM20","S",149
"1294","HM20","S",149
"1295","HM20","S",149
"1296","HM20","S",149
"1297","HM20","S",149
"1298","HM20","S",149
"1299","HM20","S",149
"1300","HM20","S",149
"1301","HM20","S",149
"1302","HM20","S",149
"1303","HM20","S",149
"1304","HM20","S",149
"1305","HM20","S",149
"1306","HM20","S",149
"1307","HM20","S",149
"1308","HM20","S",149
"1309","HM20","S",149
"1310","HM20","S",149
"1311","HM20","S",149
"1333","HM20","S",150
"1334","HM20","S",150
"1335","HM20","S",150
"1336","HM20","S",150
"1337","HM20","S",150
"1338","HM20","S",150
"1339","HM20","S",150
"1340","HM20","S",150
"1341","HM20","S",150
"1342","HM20","S",150
"1343","HM20","S",150
"1344","HM20","S",150
"1345","HM20","S",150
"1346","HM20","S",150
"1347","HM20","S",150
"1348","HM20","S",150
"1349","HM20","S",150
"1350","HM20","S",150
"1351","HM20","S",150
"1352","HM20","S",150
"1353","HM20","S",150
"1354","HM20","S",150
"1355","HM20","S",150
"1356","HM20","S",151
"1357","HM20","S",151
"1358","HM20","S",151
"1359","HM20","S",152
"1360","HM20","S",152
"1361","HM20","S",152
"1362","HM20","S",153
"1363","HM20","S",153
"1364","HM20","S",153
"1365","HM20","S",153
"1366","HM20","S",153
"1367","HM20","S",153
"1368","HM20","S",153
"1369","HM20","S",153
"1370","HM20","S",153
"1371","HM20","S",153
"1372","HM20","S",153
"1373","HM20","S",153
"1374","HM20","S",153
"1375","HM20","S",153
"1376","HM20","S",153
"1377","HM20","S",153
"1378","HM20","S",153
"1379","HM20","S",153
"1380","HM20","S",153
"1381","HM20","S",153
"1382","HM20","S",153
"1383","HM20","S",153
"1385","HM20","S",153
"1386","HM20","S",153
"1387","HM20","S",153
"1388","HM20","S",153
"1389","HM20","S",153
"1390","HM20","S",154
"1391","HM20","S",154
"1392","HM20","S",154
"1393","HM20","S",154
"1394","HM20","S",154
"1395","HM20","S",154
"1396","HM20","S",154
"1397","HM20","S",154
"1398","HM20","S",154
"1399","HM20","S",154
"1400","HM20","S",154
"1401","HM20","S",154
"1402","HM20","S",154
"1403","HM20","S",154
"1404","HM20","S",154
"1405","HM20","S",154
"1406","HM20","S",154
"1407","HM20","S",154
"1408","HM20","S",154
"1409","HM20","S",154
"1410","HM20","S",154
"1411","HM20","S",155
"1412","HM20","S",155
"1413","HM20","S",155
"1414","HM20","S",156
"1415","HM20","S",156
"1416","HM20","S",156
"1417","HM20","S",156
"1418","HM20","S",157
"1419","HM20","S",157
"1420","HM20","S",157
"1421","HM20","S",157
"1422","HM20","S",157
"1423","HM20","S",157
"1424","HM20","S",157
"1425","HM20","S",157
"1426","HM20","S",157
"1427","HM20","S",157
"1428","HM20","S",157
"1429","HM20","S",157
"1430","HM20","S",157
"1431","HM20","S",157
"1432","HM20","S",157
"1433","HM20","S",157
"1434","HM20","S",157
"1435","HM20","S",157
"1436","HM20","S",157
"1437","HM20","S",158
"1438","HM20","S",158
"1439","HM20","S",158
"1440","HM20","S",159
"1473","HM20","S",160
"1474","HM20","S",160
"1475","HM20","S",160
"1476","HM20","S",160
"1477","HM20","S",160
"1478","HM20","S",161
"1479","HM20","S",161
"1480","HM20","S",161
"1481","HM20","S",161
"1482","HM20","S",161
"1490","HM20","S",162
"1491","HM20","S",162
"1492","HM20","S",162
"1493","HM20","S",162
"1495","HM20","S",163
"1496","HM20","S",163
"1497","HM20","S",163
"1498","HM20","S",163
"1499","HM20","S",163
"1500","HM20","S",163
"1501","HM20","S",163
"1503","HM20","S",163
"1504","HM20","S",163
"1505","HM20","S",163
"1506","HM20","S",163
"1507","HM20","S",163
"1508","HM20","S",163
"1509","HM20","S",163
"1510","HM20","S",163
"1511","HM20","S",163
"1512","HM20","S",163
"1513","HM20","S",163
"1514","HM20","S",163
"1515","HM20","S",163
"1516","HM20","S",163
"1517","HM20","S",164
"1518","HM20","S",164
"1519","HM20","S",164
"1520","HM20","S",164
"1521","HM20","S",164
"1522","HM20","S",164
"1523","HM20","S",164
"1524","HM20","S",164
"1525","HM20","S",164
"1526","HM20","S",164
"1527","HM20","S",164
"1528","HM20","S",164
"1529","HM20","S",164
"1530","HM20","S",164
"1531","HM20","S",164
"1532","HM20","S",164
"1533","HM20","S",164
"1534","HM20","S",164
"1535","HM20","S",164
"1536","HM20","S",164
"1537","HM20","S",164
"1538","HM20","S",165
"1539","HM20","S",165
"1540","HM20","S",165
"1541","HM20","S",165
"1542","HM20","S",165
"1543","HM20","S",165
"1544","HM20","S",165
"1545","HM20","S",165
"1546","HM20","S",165
"1547","HM20","S",165
"1548","HM20","S",165
"1549","HM20","S",165
"1550","HM20","S",165
"1551","HM20","S",165
"1552","HM20","S",165
"1553","HM20","S",165
"1554","HM20","S",165
"1555","HM20","S",165
"1556","HM20","S",165
"1557","HM20","S",165
"1558","HM20","S",165
"1559","HM20","S",165
"1560","HM20","S",165
"1561","HM20","S",165
"1562","HM20","S",165
"1563","HM20","S",165
"1564","HM20","S",166
"1565","HM20","S",166
"1566","HM20","S",166
"1567","HM20","S",166
"1568","HM20","S",166
"1569","HM20","S",166
"1570","HM20","S",166
"1571","HM20","S",166
"1572","HM20","S",166
"1573","HM20","S",166
"1574","HM20","S",166
"1575","HM20","S",166
"1576","HM20","S",166
"1577","HM20","S",166
"1578","HM20","S",166
"1579","HM20","S",166
"1580","HM20","S",166
"1581","HM20","S",166
"1582","HM20","S",166
"1583","HM20","S",166
"1584","HM20","S",166
"1585","HM20","S",166
"1586","HM20","S",166
"1587","HM20","S",166
"1588","HM20","S",167
"1589","HM20","S",167
"1590","HM20","S",167
"1591","HM20","S",167
"1592","HM20","S",167
"1593","HM20","S",167
"1594","HM20","S",167
"1595","HM20","S",167
"1596","HM20","S",167
"1597","HM20","S",167
"1598","HM20","S",167
"1599","HM20","S",167
"1600","HM20","S",167
"1601","HM20","S",167
"1602","HM20","S",167
"1603","HM20","S",167
"1604","HM20","S",167
"1605","HM20","S",167
"1606","HM20","S",167
"1607","HM20","S",167
"1608","HM20","S",167
"1609","HM20","S",167
"1610","HM20","S",167
"1611","HM20","S",167
"1612","HM20","S",167
"1613","HM20","S",168
"1617","HM20","S",168
"1618","HM20","S",168
"1621","HM20","S",168
"1622","HM20","S",168
"1623","HM20","S",168
"1624","HM20","S",168
"1625","HM20","S",168
"1626","HM20","S",168
"1627","HM20","S",168
"1628","HM20","S",168
"1629","HM20","S",168
"1630","HM20","S",168
"1631","HM20","S",168
"1632","HM20","S",168
"1633","HM20","S",169
"1634","HM20","S",169
"1635","HM20","S",169
"1669","HM20","S",170
"1670","HM20","S",170
"1671","HM20","S",170
"1672","HM20","S",170
"1673","HM20","S",170
"1674","HM20","S",170
"1675","HM20","S",170
"1676","HM20","S",170
"1677","HM20","S",170
"1678","HM20","S",170
"1679","HM20","S",170
"1680","HM20","S",170
"1681","HM20","S",170
"1682","HM20","S",170
"1683","HM20","S",170
"1684","HM20","S",170
"1685","HM20","S",170
"1686","HM20","S",170
"1687","HM20","S",170
"1688","HM20","S",170
"1689","HM20","S",170
"1690","HM20","S",170
"1691","HM20","S",170
"1692","HM20","S",170
"1693","HM20","S",171
"1694","HM20","S",171
"1695","HM20","S",171
"1696","HM20","S",171
"1697","HM20","S",171
"1698","HM20","S",171
"1699","HM20","S",171
"1700","HM20","S",171
"1701","HM20","S",171
"1702","HM20","S",171
"1703","HM20","S",171
"1704","HM20","S",171
"1705","HM20","S",171
"1706","HM20","S",171
"1707","HM20","S",171
"1708","HM20","S",171
"1709","HM20","S",171
"1710","HM20","S",171
"1712","HM20","S",171
